snippet_id,file_path,language,primary_label,is_clean,pair_group,pair_role,source_type,notes,has_off_by_one,has_incorrect_conditional,has_array_length_index_misuse,has_missing_break,has_while_not_updated,line_count,char_count,parse_crashed,parse_completeness,has_error_nodes,error_node_count,missing_node_count,unstable_span_count,class_declaration_count,method_declaration_count,local_variable_declaration_count,return_statement_count,while_statement_count,assignment_expression_count,binary_expression_count,max_ast_depth,ast_node_count,for_statement_count,loop_condition_contains_lt,loop_condition_contains_leq,loop_condition_contains_gt,loop_condition_contains_geq,loop_condition_contains_length,loop_condition_off_by_one_pattern_count,loop_condition_leq_bare_length_count,for_node_with_array_access_count,max_for_loop_body_size,if_statement_count,assignment_inside_if_condition_count,equality_in_if_condition_count,boolean_literal_in_if_condition_count,logical_operator_in_if_condition_count,array_access_count,array_index_uses_length_directly_count,array_index_uses_length_expression_count,unique_arrays_accessed_count,switch_block_count,switch_case_group_count,switch_case_ends_with_terminator_count,switch_fallthrough_case_count,switch_empty_stacked_label_count,switch_default_label_count,switch_comment_count,max_switch_case_body_size,while_condition_with_method_call_count,while_condition_with_field_access_count,while_condition_true_literal_count,while_body_with_exit_count,while_body_method_call_count,while_condition_var_updated_count,while_condition_var_not_updated_count,max_while_body_size
gen_while_no_update_fix_028,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix028.java,java,NO_ISSUE,1,pair_798,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,45,1044,0,1.0,0,0,0,0,1,5,2,10,1,1,10,12,333,1,1,0,0,0,1,0,0,1,29,7,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27
gen_while_no_update_bug_160,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug160.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_930,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,27,587,0,1.0,0,0,0,0,1,3,2,5,2,2,4,9,174,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14
gen_while_no_update_fix_160,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix160.java,java,NO_ISSUE,1,pair_930,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,28,608,0,1.0,0,0,0,0,1,3,2,5,2,2,4,9,179,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14
gen_array_index_bug_085,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug085.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_515,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,42,939,0,1.0,0,0,0,0,1,5,5,4,0,5,2,11,300,2,2,0,0,0,2,0,0,2,13,0,0,0,0,0,3,1,1,3,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_array_index_fix_085,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix085.java,java,NO_ISSUE,1,pair_515,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,42,943,0,1.0,0,0,0,0,1,5,5,4,0,5,3,11,303,2,2,0,0,0,2,0,0,2,13,0,0,0,0,0,3,0,1,3,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_bug_062,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug062.java,java,MISSING_BREAK_IN_SWITCH,0,pair_662,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,34,762,0,1.0,0,0,0,0,1,3,2,4,1,5,3,11,202,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,2,1,0,1,0,12,0,0,0,0,0,1,0,14
gen_missing_break_fix_062,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix062.java,java,NO_ISSUE,1,pair_662,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,35,785,0,1.0,0,0,0,0,1,3,2,4,1,5,3,11,205,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,3,0,0,1,0,12,0,0,0,0,0,1,0,14
gen_clean_generic_099,data/ml/raw_snippets_generated/clean/GenCleanGeneric099.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanGeneric099,0,0,0,0,0,22,501,0,1.0,0,0,0,0,1,3,0,3,0,0,2,10,158,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_bug_122,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug122.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_212,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,7,182,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,71,1,1,1,0,0,1,1,1,1,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_122,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix122.java,java,NO_ISSUE,1,pair_212,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,7,181,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,71,1,1,0,0,0,1,0,0,1,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_bug_029,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug029.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_459,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,13,312,0,1.0,0,0,0,0,1,2,2,1,0,1,1,10,116,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_fix_029,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix029.java,java,NO_ISSUE,1,pair_459,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,13,316,0,1.0,0,0,0,0,1,2,2,1,0,1,2,11,119,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_156,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug156.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_926,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,26,586,0,1.0,0,0,0,0,1,3,3,4,1,2,5,12,192,1,1,0,0,0,1,0,0,1,29,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
gen_while_no_update_fix_156,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix156.java,java,NO_ISSUE,1,pair_926,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,27,607,0,1.0,0,0,0,0,1,3,3,4,1,2,5,12,197,1,1,0,0,0,1,0,0,1,29,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_while_no_update_bug_037,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug037.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_807,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,52,1177,0,1.0,0,0,0,0,1,6,5,9,2,3,10,12,388,2,2,0,0,0,2,0,0,2,29,5,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,22
gen_while_no_update_fix_037,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix037.java,java,NO_ISSUE,1,pair_807,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,53,1198,0,1.0,0,0,0,0,1,6,5,9,2,3,10,12,393,2,2,0,0,0,2,0,0,2,29,5,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,27
gen_missing_break_bug_148,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug148.java,java,MISSING_BREAK_IN_SWITCH,0,pair_748,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,54,1319,0,1.0,0,0,0,0,1,5,5,6,0,7,7,12,391,2,2,0,0,0,2,0,0,2,30,2,0,1,0,0,4,0,0,2,1,6,4,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_148,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix148.java,java,NO_ISSUE,1,pair_748,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,55,1342,0,1.0,0,0,0,0,1,5,5,6,0,7,7,12,394,2,2,0,0,0,2,0,0,2,30,2,0,1,0,0,4,0,0,2,1,6,5,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_off_by_one_bug_161,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug161.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_251,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,11,275,0,1.0,0,0,0,0,1,1,2,1,0,0,2,11,93,1,1,1,0,0,1,1,1,1,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_161,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix161.java,java,NO_ISSUE,1,pair_251,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,11,274,0,1.0,0,0,0,0,1,1,2,1,0,0,2,11,93,1,1,0,0,0,1,0,0,1,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_088,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug088.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_858,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,23,522,0,1.0,0,0,0,0,1,2,1,1,1,3,0,11,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,12,0,0,0,0,1,0,1,21
gen_while_no_update_fix_088,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix088.java,java,NO_ISSUE,1,pair_858,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,24,554,0,1.0,0,0,0,0,1,2,1,1,1,4,1,11,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,12,0,0,0,0,1,1,0,30
gen_off_by_one_bug_003,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug003.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_093,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,9,216,0,1.0,0,0,0,0,1,1,2,1,0,1,1,10,77,1,1,1,0,0,1,1,1,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_003,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix003.java,java,NO_ISSUE,1,pair_093,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,9,215,0,1.0,0,0,0,0,1,1,2,1,0,1,1,10,77,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_boundary_minus_one_033,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne033.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanBoundaryMinusOne033,0,0,0,0,0,63,1488,0,1.0,0,0,0,0,1,5,7,5,0,10,3,11,413,2,2,1,0,0,2,1,0,2,30,0,0,0,0,0,2,0,0,2,3,9,6,0,0,3,0,12,0,0,0,0,0,0,0,0
gen_missing_break_bug_118,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug118.java,java,MISSING_BREAK_IN_SWITCH,0,pair_718,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,37,864,0,1.0,0,0,0,0,1,3,1,3,0,6,2,11,229,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,4,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_118,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix118.java,java,NO_ISSUE,1,pair_718,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,38,887,0,1.0,0,0,0,0,1,3,1,3,0,6,2,11,232,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,5,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_array_index_bug_119,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug119.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_549,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,29,661,0,1.0,0,0,0,0,1,3,1,4,0,4,2,11,187,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_array_index_fix_119,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix119.java,java,NO_ISSUE,1,pair_549,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,29,665,0,1.0,0,0,0,0,1,3,1,4,0,4,3,11,190,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_clean_boundary_minus_one_023,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne023.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanBoundaryMinusOne023,0,0,0,0,0,9,230,0,1.0,0,0,0,0,1,1,2,1,0,1,2,10,80,1,1,1,0,0,1,1,0,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_generic_079,data/ml/raw_snippets_generated/clean/GenCleanGeneric079.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanGeneric079,0,0,0,0,0,30,686,0,1.0,0,0,0,0,1,3,3,3,0,4,4,12,202,1,1,0,0,0,1,0,0,1,29,1,0,0,0,0,3,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_incorrect_cond_bug_084,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug084.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_344,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,7,176,0,1.0,0,0,0,0,1,1,0,0,0,1,0,11,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_084,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix084.java,java,NO_ISSUE,1,pair_344,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,7,177,0,1.0,0,0,0,0,1,1,0,0,0,0,1,11,52,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_missing_break_bug_034,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug034.java,java,MISSING_BREAK_IN_SWITCH,0,pair_634,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,24,589,0,1.0,0,0,0,0,1,1,1,1,0,6,0,11,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_034,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix034.java,java,NO_ISSUE,1,pair_634,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,25,612,0,1.0,0,0,0,0,1,1,1,1,0,6,0,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_clean_fall_through_023,data/ml/raw_snippets_generated/clean/GenCleanFallThrough023.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanFallThrough023,0,0,0,0,0,61,1581,0,1.0,0,0,0,0,1,6,5,4,0,4,5,12,451,2,2,0,0,0,2,0,0,2,30,1,0,0,0,0,4,0,0,2,2,7,3,2,0,2,2,19,0,0,0,0,0,0,0,0
gen_missing_break_bug_008,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug008.java,java,MISSING_BREAK_IN_SWITCH,0,pair_608,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,58,1382,0,1.0,0,0,0,0,1,6,7,8,0,6,8,12,442,3,3,0,0,0,3,0,0,3,30,3,0,0,0,0,5,0,0,3,1,4,2,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_008,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix008.java,java,NO_ISSUE,1,pair_608,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,59,1405,0,1.0,0,0,0,0,1,6,7,8,0,6,8,12,445,3,3,0,0,0,3,0,0,3,30,3,0,0,0,0,5,0,0,3,1,4,3,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_while_no_update_bug_114,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug114.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_884,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,70,1547,0,1.0,0,0,0,0,1,8,4,12,2,5,13,12,467,1,1,0,0,0,1,0,0,1,29,6,0,1,0,0,3,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,1,1,1,22
gen_while_no_update_fix_114,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix114.java,java,NO_ISSUE,1,pair_884,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,71,1568,0,1.0,0,0,0,0,1,8,4,12,2,5,13,12,472,1,1,0,0,0,1,0,0,1,29,6,0,1,0,0,3,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,1,2,0,27
gen_clean_fall_through_010,data/ml/raw_snippets_generated/clean/GenCleanFallThrough010.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanFallThrough010,0,0,0,0,0,28,753,0,1.0,0,0,0,0,1,3,0,3,0,0,4,12,190,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,1,2,0,1,2,19,0,0,0,0,0,0,0,0
gen_off_by_one_bug_022,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug022.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_112,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,19,437,0,1.0,0,0,0,0,1,3,3,2,0,1,4,11,164,2,2,1,0,0,2,1,1,2,20,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_022,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix022.java,java,NO_ISSUE,1,pair_112,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,19,436,0,1.0,0,0,0,0,1,3,3,2,0,1,4,11,164,2,2,0,0,0,2,0,0,2,20,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_081,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug081.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_851,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,35,758,0,1.0,0,0,0,0,1,4,2,5,3,2,4,10,220,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,21
gen_while_no_update_fix_081,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix081.java,java,NO_ISSUE,1,pair_851,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,36,792,0,1.0,0,0,0,0,1,4,2,5,3,3,5,10,229,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,30
gen_off_by_one_bug_020,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug020.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_110,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,46,1098,0,1.0,0,0,0,0,1,6,7,7,1,3,8,11,380,3,3,1,0,0,3,1,1,3,30,1,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_off_by_one_fix_020,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix020.java,java,NO_ISSUE,1,pair_110,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,46,1097,0,1.0,0,0,0,0,1,6,7,7,1,3,8,11,380,3,3,0,0,0,3,0,0,3,30,1,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_missing_break_bug_081,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug081.java,java,MISSING_BREAK_IN_SWITCH,0,pair_681,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,48,1143,0,1.0,0,0,0,0,1,4,5,6,0,7,5,12,343,2,2,0,0,0,2,0,0,2,29,3,0,0,0,0,4,0,0,1,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_081,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix081.java,java,NO_ISSUE,1,pair_681,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,49,1166,0,1.0,0,0,0,0,1,4,5,6,0,7,5,12,346,2,2,0,0,0,2,0,0,2,29,3,0,0,0,0,4,0,0,1,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_clean_boundary_minus_one_029,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne029.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanBoundaryMinusOne029,0,0,0,0,0,9,230,0,1.0,0,0,0,0,1,1,2,1,0,1,2,10,80,1,1,1,0,0,1,1,0,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_bug_031,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug031.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_461,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,13,302,0,1.0,0,0,0,0,1,2,2,2,0,1,1,10,108,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_fix_031,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix031.java,java,NO_ISSUE,1,pair_461,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,13,306,0,1.0,0,0,0,0,1,2,2,2,0,1,2,10,111,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_bug_019,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug019.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_279,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,8,200,0,1.0,0,0,0,0,1,1,0,2,0,1,0,8,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_019,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix019.java,java,NO_ISSUE,1,pair_279,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,8,201,0,1.0,0,0,0,0,1,1,0,2,0,0,1,8,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_boundary_minus_one_039,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne039.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanBoundaryMinusOne039,0,0,0,0,0,25,603,0,1.0,0,0,0,0,1,3,4,2,0,2,4,12,212,2,2,1,0,0,2,1,0,2,29,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_091,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug091.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_861,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,9,201,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
gen_while_no_update_fix_091,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix091.java,java,NO_ISSUE,1,pair_861,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,10,222,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_missing_break_bug_035,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug035.java,java,MISSING_BREAK_IN_SWITCH,0,pair_635,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,75,1763,0,1.0,0,0,0,0,1,8,5,11,0,6,8,11,539,2,2,0,0,0,2,0,0,2,30,5,0,1,0,0,2,0,0,2,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_035,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix035.java,java,NO_ISSUE,1,pair_635,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,76,1786,0,1.0,0,0,0,0,1,8,5,11,0,6,8,11,542,2,2,0,0,0,2,0,0,2,30,5,0,1,0,0,2,0,0,2,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_clean_generic_101,data/ml/raw_snippets_generated/clean/GenCleanGeneric101.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanGeneric101,0,0,0,0,0,11,282,0,1.0,0,0,0,0,1,1,2,1,0,1,2,12,97,1,1,0,0,0,1,0,0,1,29,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
